"","NAME","YEAR","total.weight.g","total.catch.n","total.weight.kg","total.weight.t","biomass.t","biomass.g","biomass.kg"
"724","Lepomis macrochirus",2013,41.2,1,0.0412,4.12e-05,2.82278892861622e-05,28.2278892861622,0.0282278892861622
"725","Lepomis macrochirus",2014,31.7,1,0.0317,3.17e-05,2.17190313196927e-05,21.7190313196927,0.0217190313196927
"726","Lepomis macrochirus",2015,26.6,2,0.0266,2.66e-05,1.82248023061144e-05,18.2248023061144,0.0182248023061144
"727","Lepomis macrochirus",2017,54.6,7,0.0546,5.46e-05,3.74088047336033e-05,37.4088047336033,0.0374088047336033
"728","Lepomis macrochirus",2018,278.7,10,0.2787,0.0002787,0.000190949338447898,190.949338447898,0.190949338447898
"729","Lepomis macrochirus",2021,3.2,2,0.0032,3.2e-06,2.19245742028444e-06,2.19245742028444,0.00219245742028444
"730","Lepomis microlophus",2008,1178.8,6,1.1788,0.0011788,0.000807646502197281,807.646502197281,0.807646502197281
"731","Lepomis microlophus",2015,89.2,16,0.0892,8.92e-05,6.11147505904288e-05,61.1147505904288,0.0611147505904288
"732","Lepomis microlophus",2016,499.7,5,0.4997,0.0004997,0.000342365929036292,342.365929036292,0.342365929036292
"733","Lepomis microlophus",2017,127.9,12,0.1279,0.0001279,8.76297825169937e-05,87.6297825169937,0.0876297825169937
"734","Lepomis microlophus",2018,1522.7,31,1.5227,0.0015227,0.00104326716058347,1043.26716058347,1.04326716058347
"735","Lepomis microlophus",2021,287.5,2,0.2875,0.0002875,0.00019697859635368,196.97859635368,0.19697859635368
"736","Libinia dubia",2017,96.2,1,0.0962,9.62e-05,6.5910751197301e-05,65.910751197301,0.065910751197301
"737","Libinia dubia",2018,2.1,1,0.0021,2.1e-06,1.43880018206166e-06,1.43880018206166,0.00143880018206166
"738","Libinia dubia",2022,3.7,1,0.0037,3.7e-06,2.53502889220388e-06,2.53502889220388,0.00253502889220388
"739","Libinia emarginata",2008,8.4,1,0.0084,8.4e-06,5.75520072824666e-06,5.75520072824666,0.00575520072824666
"740","Libinia emarginata",2009,7.5,3,0.0075,7.5e-06,5.13857207879166e-06,5.13857207879166,0.00513857207879166
"741","Libinia emarginata",2010,55.1,10,0.0551,5.51e-05,3.77513762055227e-05,37.7513762055227,0.0377513762055227
"742","Libinia emarginata",2011,3,1,0.003,3e-06,2.05542883151666e-06,2.05542883151666,0.00205542883151666
"743","Libinia emarginata",2012,13.1,7,0.0131,1.31e-05,8.97537256428943e-06,8.97537256428943,0.00897537256428943
"744","Libinia emarginata",2013,27.5,7,0.0275,2.75e-05,1.88414309555694e-05,18.8414309555694,0.0188414309555694
"745","Libinia emarginata",2014,1.9,1,0.0019,1.9e-06,1.30177159329389e-06,1.30177159329389,0.00130177159329389
"746","Libinia emarginata",2015,19,7,0.019,1.9e-05,1.30177159329389e-05,13.0177159329389,0.0130177159329389
"747","Libinia emarginata",2016,14.4,3,0.0144,1.44e-05,9.86605839127998e-06,9.86605839127998,0.00986605839127998
"748","Libinia emarginata",2017,30,7,0.03,3e-05,2.05542883151666e-05,20.5542883151666,0.0205542883151666
"749","Libinia emarginata",2018,6.6,5,0.0066,6.6e-06,4.52194342933666e-06,4.52194342933666,0.00452194342933666
"750","Libinia sp.",2017,0.1,3,1e-04,1e-07,6.85142943838888e-08,0.0685142943838888,6.85142943838888e-05
"751","Limulus polyphemus",2010,2000,1,2,0.002,0.00137028588767778,1370.28588767778,1.37028588767778
"752","Litiopa melanostoma",2012,0.7,42,7e-04,7e-07,4.79600060687221e-07,0.479600060687221,0.000479600060687221
"753","Litopenaeus setiferus",2008,1912.5,564,1.9125,0.0019125,0.00131033588009187,1310.33588009187,1.31033588009187
"754","Litopenaeus setiferus",2009,3217.7,1365,3.2177,0.0032177,0.00220458445039039,2204.58445039039,2.20458445039039
"755","Litopenaeus setiferus",2010,27659,4373,27.659,0.027659,0.0189503686836398,18950.3686836398,18.9503686836398
"756","Litopenaeus setiferus",2011,4659.4,943,4.6594,0.0046594,0.00319235503252291,3192.35503252291,3.19235503252291
"757","Litopenaeus setiferus",2012,2814.5,636,2.8145,0.0028145,0.00192833481543455,1928.33481543455,1.92833481543455
"758","Litopenaeus setiferus",2013,2808.7,434,2.8087,0.0028087,0.00192436098636028,1924.36098636028,1.92436098636028
"759","Litopenaeus setiferus",2014,5500.7,1203,5.5007,0.0055007,0.00376876579117457,3768.76579117457,3.76876579117457
"760","Litopenaeus setiferus",2015,2664.2,544,2.6642,0.0026642,0.00182535783097556,1825.35783097556,1.82535783097556
"761","Litopenaeus setiferus",2016,1356.8,185,1.3568,0.0013568,0.000929601946200603,929.601946200603,0.929601946200603
"762","Litopenaeus setiferus",2017,2117,405,2.117,0.002117,0.00145044761210693,1450.44761210693,1.45044761210693
"763","Litopenaeus setiferus",2018,994.6,159,0.9946,0.0009946,0.000681443171942158,681.443171942158,0.681443171942158
"764","Litopenaeus setiferus",2019,10582,2690,10.582,0.010582,0.00725018263170311,7250.18263170311,7.25018263170311
"765","Litopenaeus setiferus",2020,726.3,151,0.7263,0.0007263,0.000497619320110184,497.619320110184,0.497619320110184
"766","Litopenaeus setiferus",2021,8393.6,1787,8.3936,0.0083936,0.00575081581340609,5750.81581340609,5.75081581340609
"767","Litopenaeus setiferus",2022,707.5,148.1,0.7075,0.0007075,0.000484738632766013,484.738632766013,0.484738632766013
"768","Livoneca redmanii",2009,0.2,2,2e-04,2e-07,1.37028588767778e-07,0.137028588767778,0.000137028588767778
"769","Livoneca redmanii",2010,0.5,4,5e-04,5e-07,3.42571471919444e-07,0.342571471919444,0.000342571471919444
"770","Livoneca redmanii",2011,1.5,9,0.0015,1.5e-06,1.02771441575833e-06,1.02771441575833,0.00102771441575833
"771","Livoneca redmanii",2012,1.2,14,0.0012,1.2e-06,8.22171532606665e-07,0.822171532606665,0.000822171532606665
"772","Livoneca redmanii",2013,4.2,42,0.0042,4.2e-06,2.87760036412333e-06,2.87760036412333,0.00287760036412333
"773","Livoneca redmanii",2014,28.4,164,0.0284,2.84e-05,1.94580596050244e-05,19.4580596050244,0.0194580596050244
"774","Livoneca redmanii",2015,3.7,22,0.0037,3.7e-06,2.53502889220388e-06,2.53502889220388,0.00253502889220388
"775","Livoneca redmanii",2016,4.3,34,0.0043,4.3e-06,2.94611465850722e-06,2.94611465850722,0.00294611465850722
"776","Livoneca redmanii",2017,3.8,37,0.0038,3.8e-06,2.60354318658777e-06,2.60354318658777,0.00260354318658777
"777","Livoneca redmanii",2019,0.2,6,2e-04,2e-07,1.37028588767778e-07,0.137028588767778,0.000137028588767778
"778","Livoneca redmanii",2020,1.1,10,0.0011,1.1e-06,7.53657238222777e-07,0.753657238222777,0.000753657238222776
"779","Livoneca redmanii",2021,1.82,16,0.00182,1.82e-06,1.24696015778678e-06,1.24696015778678,0.00124696015778678
"780","Lobotes surinamensis",2009,2235.4,1,2.2354,0.0022354,0.00153156853665745,1531.56853665745,1.53156853665745
"781","Lolliguncula brevis",2008,1968,489,1.968,0.001968,0.00134836131347493,1348.36131347493,1.34836131347493
"782","Lolliguncula brevis",2009,26162.1,6793,26.1621,0.0261621,0.0179247782110074,17924.7782110074,17.9247782110074
"783","Lolliguncula brevis",2010,17752.8,3214,17.7528,0.0177528,0.012163205653383,12163.205653383,12.163205653383
"784","Lolliguncula brevis",2011,13117.6,1654,13.1176,0.0131176,0.00898743108010099,8987.43108010099,8.98743108010099
"785","Lolliguncula brevis",2012,12618.5,3316,12.6185,0.0126185,0.008645476236831,8645.476236831,8.645476236831
"786","Lolliguncula brevis",2013,15967.5,2367,15.9675,0.0159675,0.0109400199557474,10940.0199557474,10.9400199557474
"787","Lolliguncula brevis",2014,11381.3,2883,11.3813,0.0113813,0.00779781738671353,7797.81738671353,7.79781738671353
"788","Lolliguncula brevis",2015,12542.1,3230,12.5421,0.0125421,0.00859313131592171,8593.13131592171,8.59313131592171
"789","Lolliguncula brevis",2016,7280.3,1234,7.2803,0.0072803,0.00498804617403025,4988.04617403025,4.98804617403025
"790","Lolliguncula brevis",2017,9354.1,1965,9.3541,0.0093541,0.00640889561096334,6408.89561096334,6.40889561096334
"791","Lolliguncula brevis",2018,2598,694,2.598,0.002598,0.00178000136809343,1780.00136809343,1.78000136809343
"792","Lolliguncula brevis",2019,2552.5,436,2.5525,0.0025525,0.00174882736414876,1748.82736414876,1.74882736414876
"793","Lolliguncula brevis",2020,141.8,11,0.1418,0.0001418,9.71532694363543e-05,97.1532694363543,0.0971532694363543
"794","Lolliguncula brevis",2021,1560.7,358,1.5607,0.0015607,0.00106930259244935,1069.30259244935,1.06930259244935
"795","Lolliguncula brevis",2022,353.4,56,0.3534,0.0003534,0.000242129516352663,242.129516352663,0.242129516352663
"796","Lucania parva",2014,0.2,1,2e-04,2e-07,1.37028588767778e-07,0.137028588767778,0.000137028588767778
"797","Lucifer faxoni",2009,0,10,0,0,0,0,0
"798","Lucifer faxoni",2013,0,2,0,0,0,0,0
"799","Luidia clathrata",2009,1656.5,176,1.6565,0.0016565,0.00113493928646912,1134.93928646912,1.13493928646912
"800","Luidia clathrata",2010,699.9,121,0.6999,0.0006999,0.000479531546392837,479.531546392837,0.479531546392838
"801","Luidia clathrata",2011,553.7,49,0.5537,0.0005537,0.000379363648003592,379.363648003592,0.379363648003592
"802","Luidia clathrata",2012,64.8,6,0.0648,6.48e-05,4.43972627607599e-05,44.3972627607599,0.0443972627607599
"803","Luidia clathrata",2013,275,46,0.275,0.000275,0.000188414309555694,188.414309555694,0.188414309555694
"804","Luidia clathrata",2014,323.6,40,0.3236,0.0003236,0.000221712256626264,221.712256626264,0.221712256626264
"805","Luidia clathrata",2015,287.9,33,0.2879,0.0002879,0.000197252653531216,197.252653531216,0.197252653531216
"806","Luidia clathrata",2016,59.4,8,0.0594,5.94e-05,4.06974908640299e-05,40.6974908640299,0.0406974908640299
"807","Luidia clathrata",2017,35.7,3,0.0357,3.57e-05,2.44596030950483e-05,24.4596030950483,0.0244596030950483
"808","Lutjanus campechanus",2009,927.5,62,0.9275,0.0009275,0.000635470080410568,635.470080410568,0.635470080410568
"809","Lutjanus campechanus",2011,3.3,1,0.0033,3.3e-06,2.26097171466833e-06,2.26097171466833,0.00226097171466833
"810","Lutjanus campechanus",2012,60.4,7,0.0604,6.04e-05,4.13826338078688e-05,41.3826338078688,0.0413826338078688
"811","Lutjanus campechanus",2014,16.2,2,0.0162,1.62e-05,1.109931569019e-05,11.09931569019,0.01109931569019
"812","Lutjanus campechanus",2015,75.3,2,0.0753,7.53e-05,5.15912636710682e-05,51.5912636710682,0.0515912636710682
"813","Lutjanus campechanus",2018,13.1,1,0.0131,1.31e-05,8.97537256428943e-06,8.97537256428943,0.00897537256428943
"814","Lutjanus griseus",2014,0.9,1,9e-04,9e-07,6.16628649454999e-07,0.616628649454999,0.000616628649454999
"815","Lutjanus griseus",2016,20.1,1,0.0201,2.01e-05,1.37713731711616e-05,13.7713731711616,0.0137713731711616
"816","Lutjanus griseus",2017,18.5,1,0.0185,1.85e-05,1.26751444610194e-05,12.6751444610194,0.0126751444610194
"817","Lutjanus griseus",2018,108,4,0.108,0.000108,7.39954379345999e-05,73.9954379345999,0.0739954379345999
"818","Lutjanus griseus",2021,12.2,1,0.0122,1.22e-05,8.35874391483443e-06,8.35874391483443,0.00835874391483443
"819","Lutjanus griseus",2022,13.7,1,0.0137,1.37e-05,9.38645833059276e-06,9.38645833059276,0.00938645833059276
"820","Lutjanus synagris",2009,319.7,13,0.3197,0.0003197,0.000219040199145292,219.040199145292,0.219040199145292
"821","Lutjanus synagris",2010,19.5,1,0.0195,1.95e-05,1.33602874048583e-05,13.3602874048583,0.0133602874048583
"822","Lutjanus synagris",2012,337.3,18,0.3373,0.0003373,0.000231098714956857,231.098714956857,0.231098714956857
"823","Lutjanus synagris",2014,33.5,3,0.0335,3.35e-05,2.29522886186027e-05,22.9522886186027,0.0229522886186027
"824","Lutjanus synagris",2015,1.7,1,0.0017,1.7e-06,1.16474300452611e-06,1.16474300452611,0.00116474300452611
"825","Lutjanus synagris",2018,26.6,1,0.0266,2.66e-05,1.82248023061144e-05,18.2248023061144,0.0182248023061144
"826","Lysmata wurdemanni",2014,0.2,1,2e-04,2e-07,1.37028588767778e-07,0.137028588767778,0.000137028588767778
"827","MIcropogonias undulatus",2011,1446.9,38,1.4469,0.0014469,0.000991333325440487,991.333325440487,0.991333325440487
"828","Macoma brevifrons",2012,0.6,1,6e-04,6e-07,4.11085766303333e-07,0.411085766303333,0.000411085766303333
"829","Macoma brevifrons",2019,0.1,1,1e-04,1e-07,6.85142943838888e-08,0.0685142943838888,6.85142943838888e-05
"830","Macoma mitchilli",2021,0.2,1,2e-04,2e-07,1.37028588767778e-07,0.137028588767778,0.000137028588767778
"831","Macrobrachium acanthurus",2015,2.2,1,0.0022,2.2e-06,1.50731447644555e-06,1.50731447644555,0.00150731447644555
"832","Macrobrachium acanthurus",2018,5.7,4,0.0057,5.7e-06,3.90531477988166e-06,3.90531477988166,0.00390531477988166
"833","Macrobrachium ohione",2009,17.9,50,0.0179,1.79e-05,1.22640586947161e-05,12.2640586947161,0.0122640586947161
"834","Macrobrachium ohione",2010,4.1,10,0.0041,4.1e-06,2.80908606973944e-06,2.80908606973944,0.00280908606973944
"835","Macrobrachium ohione",2011,2.8,11,0.0028,2.8e-06,1.91840024274889e-06,1.91840024274889,0.00191840024274889
"836","Macrobrachium ohione",2012,1.5,3,0.0015,1.5e-06,1.02771441575833e-06,1.02771441575833,0.00102771441575833
"837","Macrobrachium ohione",2013,6.1,22,0.0061,6.1e-06,4.17937195741722e-06,4.17937195741722,0.00417937195741722
"838","Macrobrachium ohione",2014,3.1,7,0.0031,3.1e-06,2.12394312590055e-06,2.12394312590055,0.00212394312590055
"839","Macrobrachium ohione",2015,7.4,18,0.0074,7.4e-06,5.07005778440777e-06,5.07005778440777,0.00507005778440777
"840","Macrobrachium ohione",2016,5.1,18,0.0051,5.1e-06,3.49422901357833e-06,3.49422901357833,0.00349422901357833
"841","Macrobrachium ohione",2017,3.5,18,0.0035,3.5e-06,2.39800030343611e-06,2.39800030343611,0.00239800030343611
"842","Macrobrachium ohione",2019,118.2,97,0.1182,0.0001182,8.09838959617565e-05,80.9838959617565,0.0809838959617565
"843","Macrobrachium ohione",2020,3.9,15,0.0039,3.9e-06,2.67205748097166e-06,2.67205748097166,0.00267205748097166
"844","Macrobrachium ohione",2021,190.4,300,0.1904,0.0001904,0.000130451216506924,130.451216506924,0.130451216506924
"845","Macrobrachium olfersii",2019,3.8,1,0.0038,3.8e-06,2.60354318658777e-06,2.60354318658777,0.00260354318658777
"846","Mellita quinquiesperforata",2009,9.7,12,0.0097,9.7e-06,6.64588655523721e-06,6.64588655523721,0.00664588655523721
"847","Mellita quinquiesperforata",2010,0.3,1,3e-04,3e-07,2.05542883151666e-07,0.205542883151666,0.000205542883151666
"848","Mellita quinquiesperforata",2014,7.3,11,0.0073,7.3e-06,5.00154349002388e-06,5.00154349002388,0.00500154349002388
"849","Mellita quinquiesperforata",2016,7.5,2,0.0075,7.5e-06,5.13857207879166e-06,5.13857207879166,0.00513857207879166
"850","Mellita quinquiesperforata",2017,17.1,23,0.0171,1.71e-05,1.1715944339645e-05,11.715944339645,0.011715944339645
"851","Mellita quinquiesperforata",2021,0.9,1,9e-04,9e-07,6.16628649454999e-07,0.616628649454999,0.000616628649454999
"852","Menidia beryllina",2010,3.7,1,0.0037,3.7e-06,2.53502889220388e-06,2.53502889220388,0.00253502889220388
"853","Menidia beryllina",2011,7.4,2,0.0074,7.4e-06,5.07005778440777e-06,5.07005778440777,0.00507005778440777
"854","Menidia beryllina",2013,105.3,86,0.1053,0.0001053,7.21455519862349e-05,72.1455519862349,0.0721455519862349
"855","Menidia beryllina",2014,413.5,179,0.4135,0.0004135,0.00028330660727738,283.30660727738,0.28330660727738
"856","Menidia beryllina",2015,2.8,2,0.0028,2.8e-06,1.91840024274889e-06,1.91840024274889,0.00191840024274889
"857","Menidia beryllina",2017,7,4,0.007,7e-06,4.79600060687221e-06,4.79600060687221,0.00479600060687221
"858","Menidia beryllina",2018,11.9,7,0.0119,1.19e-05,8.15320103168277e-06,8.15320103168276,0.00815320103168276
"859","Menippe adina",2012,99.7,2,0.0997,9.97e-05,6.83087515007371e-05,68.3087515007371,0.0683087515007371
"860","Menippe adina",2014,1.7,1,0.0017,1.7e-06,1.16474300452611e-06,1.16474300452611,0.00116474300452611
"861","Menippe adina",2022,9.8,1,0.0098,9.8e-06,6.7144008496211e-06,6.7144008496211,0.0067144008496211
"862","Menticirrhus americanus",2008,6,2,0.006,6e-06,4.11085766303333e-06,4.11085766303333,0.00411085766303333
"863","Menticirrhus americanus",2009,500.2,33,0.5002,0.0005002,0.000342708500508212,342.708500508212,0.342708500508212
"864","Menticirrhus americanus",2010,1124.1,44,1.1241,0.0011241,0.000770169183169294,770.169183169294,0.770169183169294
"865","Menticirrhus americanus",2011,68.5,13,0.0685,6.85e-05,4.69322916529638e-05,46.9322916529638,0.0469322916529638
"866","Menticirrhus americanus",2012,403.2,10,0.4032,0.0004032,0.00027624963495584,276.249634955839,0.27624963495584
"867","Menticirrhus americanus",2013,314.8,17,0.3148,0.0003148,0.000215682998720482,215.682998720482,0.215682998720482
"868","Menticirrhus americanus",2014,197,4,0.197,0.000197,0.000134973159936261,134.973159936261,0.134973159936261
"869","Menticirrhus americanus",2015,172,6,0.172,0.000172,0.000117844586340289,117.844586340289,0.117844586340289
"870","Menticirrhus americanus",2016,498.1,15,0.4981,0.0004981,0.00034126970032615,341.26970032615,0.34126970032615
"871","Menticirrhus americanus",2017,198.1,6,0.1981,0.0001981,0.000135726817174484,135.726817174484,0.135726817174484
"872","Menticirrhus americanus",2019,248.7,15,0.2487,0.0002487,0.000170395050132731,170.395050132731,0.170395050132731
"873","Menticirrhus americanus",2020,45.7,7,0.0457,4.57e-05,3.13110325334372e-05,31.3110325334372,0.0313110325334372
"874","Menticirrhus americanus",2021,107.1,34,0.1071,0.0001071,7.33788092851449e-05,73.3788092851449,0.0733788092851449
"875","Mercenaria campechiensis",2017,1162.5,1,1.1625,0.0011625,0.000796478672212707,796.478672212707,0.796478672212707
"876","Metoporhaphis calcarata",2009,1.6,2,0.0016,1.6e-06,1.09622871014222e-06,1.09622871014222,0.00109622871014222
"877","Metoporhaphis calcarata",2011,0.6,1,6e-04,6e-07,4.11085766303333e-07,0.411085766303333,0.000411085766303333
"878","Metoporhaphis calcarata",2012,5.2,7,0.0052,5.2e-06,3.56274330796222e-06,3.56274330796222,0.00356274330796222
"879","Metoporhaphis calcarata",2013,3,2,0.003,3e-06,2.05542883151666e-06,2.05542883151666,0.00205542883151666
"880","Metoporhaphis calcarata",2014,6.3,8,0.0063,6.3e-06,4.31640054618499e-06,4.31640054618499,0.00431640054618499
"881","Metoporhaphis calcarata",2015,8.1,9,0.0081,8.1e-06,5.54965784509499e-06,5.54965784509499,0.00554965784509499
"882","Metoporhaphis calcarata",2016,3.9,4,0.0039,3.9e-06,2.67205748097166e-06,2.67205748097166,0.00267205748097166
"883","Microgobius gulosus",2008,0.1,1,1e-04,1e-07,6.85142943838888e-08,0.0685142943838888,6.85142943838888e-05
"884","Microgobius gulosus",2009,0.1,2,1e-04,1e-07,6.85142943838888e-08,0.0685142943838888,6.85142943838888e-05
"885","Microgobius gulosus",2019,0.2,1,2e-04,2e-07,1.37028588767778e-07,0.137028588767778,0.000137028588767778
"886","Microgobius thalassinus",2008,0,1,0,0,0,0,0
"887","Microgobius thalassinus",2009,0.3,62,3e-04,3e-07,2.05542883151666e-07,0.205542883151666,0.000205542883151666
"888","Microgobius thalassinus",2010,0.6,1,6e-04,6e-07,4.11085766303333e-07,0.411085766303333,0.000411085766303333
"889","Microgobius thalassinus",2022,0.2,1,2e-04,2e-07,1.37028588767778e-07,0.137028588767778,0.000137028588767778
"890","Micropholis atra",2009,0.6,4,6e-04,6e-07,4.11085766303333e-07,0.411085766303333,0.000411085766303333
"891","Micropholis atra",2010,0,1,0,0,0,0,0
"892","Micropholis atra",2014,0.4,1,4e-04,4e-07,2.74057177535555e-07,0.274057177535555,0.000274057177535555
"893","Micropholis atra",2015,1.1,1,0.0011,1.1e-06,7.53657238222777e-07,0.753657238222777,0.000753657238222776
"894","Micropogonias undulatus",2008,24712.9,777,24.7129,0.0247129,0.016931869056796,16931.869056796,16.931869056796
"895","Micropogonias undulatus",2009,85031.7,3546,85.0317,0.0850317,0.0582588692576251,58258.8692576251,58.2588692576252
"896","Micropogonias undulatus",2010,143888.1,13975,143.8881,0.1438881,0.0985839164173843,98583.9164173843,98.5839164173843
"897","Micropogonias undulatus",2011,39675.8,1615,39.6758,0.0396758,0.0271835944111629,27183.5944111629,27.1835944111629
"898","Micropogonias undulatus",2012,45361.9,3941,45.3619,0.0453619,0.0310793857041252,31079.3857041252,31.0793857041252
"899","Micropogonias undulatus",2013,58874.4,7286,58.8744,0.0588744,0.0403373797327482,40337.3797327482,40.3373797327482
"900","Micropogonias undulatus",2014,16647.1,1713,16.6471,0.0166471,0.0114056431003803,11405.6431003803,11.4056431003803
"901","Micropogonias undulatus",2015,15763.7,893,15.7637,0.0157637,0.0108003878237931,10800.3878237931,10.8003878237931
"902","Micropogonias undulatus",2016,32155,6140,32.155,0.032155,0.0220307713591394,22030.7713591394,22.0307713591394
"903","Micropogonias undulatus",2017,46884.9,1756,46.8849,0.0468849,0.0321228584075919,32122.8584075919,32.1228584075919
"904","Micropogonias undulatus",2018,25360.6,2916,25.3606,0.0253606,0.0173756361415205,17375.6361415205,17.3756361415205
"905","Micropogonias undulatus",2019,57385.3,5298,57.3853,0.0573853,0.0393171333750777,39317.1333750777,39.3171333750777
"906","Micropogonias undulatus",2020,5395.2,528,5.3952,0.0053952,0.00369648321059957,3696.48321059957,3.69648321059957
"907","Micropogonias undulatus",2021,43949.8,2764,43.9498,0.0439498,0.0301118953531304,30111.8953531303,30.1118953531304
"908","Micropogonias undulatus",2022,6814.9,267,6.8149,0.0068149,0.00466918064796764,4669.18064796764,4.66918064796764
"909","Micropogonias undulatus YOY",2009,907.3,495,0.9073,0.0009073,0.000621630192945023,621.630192945023,0.621630192945023
"910","Micropogonias undulatus YOY",2010,2319.8,402,2.3198,0.0023198,0.00158939460111745,1589.39460111745,1.58939460111745
"911","Micropogonias undulatus YOY",2011,627.3,471,0.6273,0.0006273,0.000429790168670134,429.790168670134,0.429790168670134
"912","Micropogonias undulatus YOY",2012,1762.9,1940,1.7629,0.0017629,0.00120783849569358,1207.83849569358,1.20783849569358
"913","Micropogonias undulatus YOY",2013,190.2,216,0.1902,0.0001902,0.000130314187918156,130.314187918156,0.130314187918156
"914","Micropogonias undulatus YOY",2014,42.4,35,0.0424,4.24e-05,2.90500608187688e-05,29.0500608187688,0.0290500608187688
"915","Micropogonias undulatus YOY",2015,237.1,153,0.2371,0.0002371,0.0001624473919842,162.4473919842,0.1624473919842
"916","Micropogonias undulatus YOY",2016,1454.1,808,1.4541,0.0014541,0.000996266354636127,996.266354636127,0.996266354636127
"917","Micropogonias undulatus YOY",2017,100.7,145,0.1007,0.0001007,6.8993894444576e-05,68.993894444576,0.068993894444576
"918","Micropogonias undulatus YOY",2018,2286.1,1956,2.2861,0.0022861,0.00156630528391008,1566.30528391008,1.56630528391008
"919","Micropogonias undulatus YOY",2019,2026.6,1365,2.0266,0.0020266,0.00138851068998389,1388.51068998389,1.38851068998389
"920","Micropogonias undulatus YOY",2020,30.3,98,0.0303,3.03e-05,2.07598311983183e-05,20.7598311983183,0.0207598311983183
"921","Micropogonias undulatus YOY",2021,303.8,136,0.3038,0.0003038,0.000208146426338254,208.146426338254,0.208146426338254
"922","Mnemiopsis mccradyi",2008,0,NA,0,0,0,0,0
"923","Mnemiopsis mccradyi",2009,0,NA,0,0,0,0,0
"924","Mnemiopsis mccradyi",2010,0,NA,0,0,0,0,0
"925","Mnemiopsis mccradyi",2011,0,NA,0,0,0,0,0
"926","Mnemiopsis mccradyi",2012,0,NA,0,0,0,0,0
"927","Mnemiopsis mccradyi",2013,0,NA,0,0,0,0,0
"928","Mnemiopsis mccradyi",2014,0,NA,0,0,0,0,0
"929","Mnemiopsis mccradyi",2015,0,NA,0,0,0,0,0
"930","Mnemiopsis mccradyi",2016,0,NA,0,0,0,0,0
"931","Mnemiopsis mccradyi",2017,0,NA,0,0,0,0,0
"932","Mnemiopsis mccradyi",2019,0,NA,0,0,0,0,0
"933","Mnemiopsis mccradyi",2021,0,NA,0,0,0,0,0
"934","Molgula manhattensis",2012,1.6,4,0.0016,1.6e-06,1.09622871014222e-06,1.09622871014222,0.00109622871014222
"935","Molgula manhattensis",2013,8.2,12,0.0082,8.2e-06,5.61817213947888e-06,5.61817213947888,0.00561817213947888
"936","Molgula manhattensis",2014,0.2,2,2e-04,2e-07,1.37028588767778e-07,0.137028588767778,0.000137028588767778
"937","Molgula manhattensis",2015,212,508,0.212,0.000212,0.000145250304093844,145.250304093844,0.145250304093844
"938","Mugil cephalus",2008,23551.7,144,23.5517,0.0235517,0.0161362810704103,16136.2810704103,16.1362810704103
"939","Mugil cephalus",2009,336.8,3,0.3368,0.0003368,0.000230756143484937,230.756143484937,0.230756143484937
"940","Mugil cephalus",2010,416.1,3,0.4161,0.0004161,0.000285087978931361,285.087978931361,0.285087978931361
"941","Mugil cephalus",2017,0.2,1,2e-04,2e-07,1.37028588767778e-07,0.137028588767778,0.000137028588767778
"942","Mugil cephalus",2018,4.1,1,0.0041,4.1e-06,2.80908606973944e-06,2.80908606973944,0.00280908606973944
"943","Mugil curema",2008,144.5,3,0.1445,0.0001445,9.90031553847193e-05,99.0031553847193,0.0990031553847193
"944","Mulinia lateralis",2012,0.9,2,9e-04,9e-07,6.16628649454999e-07,0.616628649454999,0.000616628649454999
"945","Mulinia lateralis",2013,0.3,2,3e-04,3e-07,2.05542883151666e-07,0.205542883151666,0.000205542883151666
"946","Mulinia lateralis",2014,1.3,8,0.0013,1.3e-06,8.90685826990554e-07,0.890685826990554,0.000890685826990554
"947","Mulinia lateralis",2016,12.1,117,0.0121,1.21e-05,8.29022962045054e-06,8.29022962045054,0.00829022962045054
"948","Mulinia lateralis",2017,0.4,4,4e-04,4e-07,2.74057177535555e-07,0.274057177535555,0.000274057177535555
"949","Mulinia lateralis",2021,1.3,4,0.0013,1.3e-06,8.90685826990554e-07,0.890685826990554,0.000890685826990554
"950","Myrophis punctatus",2009,0.2,2,2e-04,2e-07,1.37028588767778e-07,0.137028588767778,0.000137028588767778
"951","Myrophis punctatus",2011,0.4,1,4e-04,4e-07,2.74057177535555e-07,0.274057177535555,0.000274057177535555
"952","Myrophis punctatus",2012,0.6,3,6e-04,6e-07,4.11085766303333e-07,0.411085766303333,0.000411085766303333
"953","Myrophis punctatus",2014,0.9,3,9e-04,9e-07,6.16628649454999e-07,0.616628649454999,0.000616628649454999
"954","Myrophis punctatus",2016,3.1,1,0.0031,3.1e-06,2.12394312590055e-06,2.12394312590055,0.00212394312590055
"955","Myrophis punctatus",2019,0.5,1,5e-04,5e-07,3.42571471919444e-07,0.342571471919444,0.000342571471919444
"956","Myrophis punctatus",2020,0.2,1,2e-04,2e-07,1.37028588767778e-07,0.137028588767778,0.000137028588767778
"957","Myzobdella lugubris",2010,0,1,0,0,0,0,0
"958","Myzobdella lugubris",2012,0,1,0,0,0,0,0
"959","Myzobdella lugubris",2013,0.4,5,4e-04,4e-07,2.74057177535555e-07,0.274057177535555,0.000274057177535555
"960","Myzobdella lugubris",2019,0.1,1,1e-04,1e-07,6.85142943838888e-08,0.0685142943838888,6.85142943838888e-05
"961","Myzobdella lugubris",2021,0.1,1,1e-04,1e-07,6.85142943838888e-08,0.0685142943838888,6.85142943838888e-05
