STA,DATE,GEAR,CODE,NAME,MIN.SL,MAX.SL,MEASURED,TOT.NUM,TOT.WEIGHT
92,8/10/2017,1,4020020101,Chrysaora quinquecirrha,28,28,1,1,NA
92,8/10/2017,1,36030170401,Harengula jaguana,100,104,2,2,49.4
92,8/10/2017,1,14050030301,Lolliguncula brevis,12,80,4,4,42.7
92,8/10/2017,1,36030131001,Selene setapinnis,25,25,1,1,0.7
92,8/10/2017,1,36030790101,Trichiurus lepturus,90,437,3,3,60.9
93,8/10/2017,1,29350020101,Acetes americanus carolinae,14,17,2,2,0
93,8/10/2017,1,36030280103,Anchoa lyolepis,29,37,5,5,2.4
93,8/10/2017,1,36030280102,Anchoa mitchilli,33,39,11,11,8
93,8/10/2017,1,29350010101,Farfantepenaeus aztecus,97,97,1,1,7.7
93,8/10/2017,1,14050030301,Lolliguncula brevis,7,38,20,22,27.2
93,8/10/2017,1,36030620601,Micropogonias undulatus,92,113,4,4,104.5
95,8/10/2017,1,36030280102,Anchoa mitchilli,29,37,20,2461,1193.5
95,8/10/2017,1,36030050201,Ariopsis felis,254,254,1,1,283.4
95,8/10/2017,1,36030170201,Brevoortia patronus,36,48,6,6,10.4
95,8/10/2017,1,36030620401,Leiostomus xanthurus,128,128,1,1,64.3
6130,8/10/2017,1,36030280103,Anchoa lyolepis,26,31,20,103,36.4
6130,8/10/2017,1,36030280102,Anchoa mitchilli,31,51,20,1393,807.8
6130,8/10/2017,1,4020020101,Chrysaora quinquecirrha,78,78,1,1,NA
6130,8/10/2017,1,14050030301,Lolliguncula brevis,28,37,2,2,9.4
6130,8/10/2017,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
6205,8/10/2017,1,36030280103,Anchoa lyolepis,28,46,11,11,4.8
6205,8/10/2017,1,36030280102,Anchoa mitchilli,30,53,20,838,590.7
6205,8/10/2017,1,36030050101,Bagre marinus,103,222,3,3,473.8
6205,8/10/2017,1,4020020101,Chrysaora quinquecirrha,62,103,4,4,NA
6205,8/10/2017,1,36030620401,Leiostomus xanthurus,92,127,2,2,74.7
6205,8/10/2017,1,14050030301,Lolliguncula brevis,25,38,4,4,18.8
6205,8/10/2017,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
7005,8/10/2017,1,29350020101,Acetes americanus carolinae,14,17,20,54,1.4
7005,8/10/2017,1,29350230201,Callinectes similis,37,37,1,1,2.7
7005,8/10/2017,1,36030530101,Cynoscion arenarius,42,93,2,2,18
7005,8/10/2017,1,29350010101,Farfantepenaeus aztecus,84,102,2,2,14.8
7005,8/10/2017,1,36030620501,Menticirrhus americanus,158,158,1,1,71.2
7005,8/10/2017,1,36030620601,Micropogonias undulatus,103,103,1,1,22.6
7005,8/10/2017,1,29350010302,Rimapenaeus similis,22,22,1,1,0.1
7005,8/10/2017,1,36030620801,Stellifer lanceolatus,61,61,1,1,6.3
34,8/17/2017,1,36030280102,Anchoa mitchilli,21,29,10,10,2.4
34,8/17/2017,1,36030530101,Cynoscion arenarius,13,15,2,2,0.1
34,8/17/2017,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
36,8/17/2017,1,36030280102,Anchoa mitchilli,17,44,20,2667,813.3
36,8/17/2017,1,36030170201,Brevoortia patronus,104,117,3,3,87.4
36,8/17/2017,1,36030170202,Brevoortia patronus YOY,34,79,20,158,410.3
36,8/17/2017,1,36030530101,Cynoscion arenarius,46,56,3,3,8.5
36,8/17/2017,1,36030170301,Dorosoma petenense,58,96,20,22,175.9
36,8/17/2017,1,29350010103,Litopenaeus setiferus,77,77,1,1,3.4
76,8/17/2017,1,36030280101,Anchoa hepsetus,43,105,6,6,43
76,8/17/2017,1,36030280103,Anchoa lyolepis,37,43,18,18,15.3
76,8/17/2017,1,36030130201,Caranx crysos,128,128,1,1,53.3
76,8/17/2017,1,29320020302,Livoneca redmanii,13,13,1,1,0.1
76,8/17/2017,1,14050030301,Lolliguncula brevis,44,73,5,5,96.9
76,8/17/2017,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
76,8/17/2017,1,36030170501,Opisthonema oglinum,45,47,4,4,7.5
77,8/17/2017,1,36030130301,Chloroscombrus chrysurus,117,117,1,1,25.2
77,8/17/2017,1,4020020101,Chrysaora quinquecirrha,44,44,1,1,NA
77,8/17/2017,1,14050030301,Lolliguncula brevis,17,18,2,2,2.2
77,8/17/2017,1,36030131001,Selene setapinnis,46,46,1,1,2.9
3125,8/17/2017,1,4020020101,Chrysaora quinquecirrha,52,79,2,2,NA
3125,8/17/2017,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
3212,8/17/2017,1,14050030301,Lolliguncula brevis,12,18,3,3,2.5
3212,8/17/2017,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
4141,8/17/2017,1,36030280101,Anchoa hepsetus,104,104,1,1,17.2
4141,8/17/2017,1,36030240101,Chilomycterus schoepfi,132,132,1,1,143.4
4141,8/17/2017,1,4020020101,Chrysaora quinquecirrha,47,47,1,1,NA
4141,8/17/2017,1,36030530101,Cynoscion arenarius,14,14,1,1,0
4141,8/17/2017,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
4226,8/17/2017,1,14050030301,Lolliguncula brevis,12,23,3,3,3
4226,8/17/2017,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
5011,8/17/2017,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
37,9/14/2017,1,29350020101,Acetes americanus carolinae,17,17,3,3,0
37,9/14/2017,1,36030280102,Anchoa mitchilli,23,47,20,487,163.3
37,9/14/2017,1,36030050101,Bagre marinus,116,135,6,6,205.6
37,9/14/2017,1,4020020101,Chrysaora quinquecirrha,57,78,3,3,NA
37,9/14/2017,1,36030170301,Dorosoma petenense,87,88,2,2,30.9
37,9/14/2017,1,29350010103,Litopenaeus setiferus,63,63,1,1,2.1
37,9/14/2017,1,14050030301,Lolliguncula brevis,28,61,3,3,25.2
37,9/14/2017,1,36030620601,Micropogonias undulatus,114,114,1,1,29.7
37,9/14/2017,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
37,9/14/2017,1,36030131001,Selene setapinnis,33,60,20,28,79.2
37,9/14/2017,1,36020090102,Sphyrna tiburo,232,232,1,1,138.7
37,9/14/2017,1,36030790101,Trichiurus lepturus,235,235,1,1,7
47,9/14/2017,1,36030280102,Anchoa mitchilli,28,46,20,1941,1174.5
47,9/14/2017,1,29350230201,Callinectes similis,17,36,2,2,2.7
47,9/14/2017,1,36030130301,Chloroscombrus chrysurus,33,41,4,4,3.6
47,9/14/2017,1,36030110202,Citharichthys spilopterus,58,112,2,2,32.5
47,9/14/2017,1,14050030301,Lolliguncula brevis,12,53,9,9,65.7
47,9/14/2017,1,36030170501,Opisthonema oglinum,37,37,1,1,0.7
47,9/14/2017,1,14040040101,Rangia cuneata,58,58,1,1,68
47,9/14/2017,1,36030131001,Selene setapinnis,34,66,20,41,188.4
47,9/14/2017,1,36030790101,Trichiurus lepturus,247,285,2,2,17
54,9/14/2017,1,36030280101,Anchoa hepsetus,60,60,1,1,3.4
54,9/14/2017,1,36030280102,Anchoa mitchilli,26,44,20,875,446.5
54,9/14/2017,1,36030170301,Dorosoma petenense,102,102,1,1,21.8
54,9/14/2017,1,14050030301,Lolliguncula brevis,34,34,1,1,4.9
92,9/14/2017,1,36030280101,Anchoa hepsetus,77,77,1,1,6.2
92,9/14/2017,1,36030280103,Anchoa lyolepis,27,38,20,168,48.7
92,9/14/2017,1,36030280102,Anchoa mitchilli,27,58,20,3558,2063.6
92,9/14/2017,1,36030130301,Chloroscombrus chrysurus,32,45,20,25,29.5
92,9/14/2017,1,4020020101,Chrysaora quinquecirrha,78,78,1,1,NA
92,9/14/2017,1,36030170401,Harengula jaguana,38,48,2,2,3.5
92,9/14/2017,1,14050030301,Lolliguncula brevis,22,74,8,8,89.6
92,9/14/2017,1,36030170501,Opisthonema oglinum,26,54,14,14,7.3
92,9/14/2017,1,36030131001,Selene setapinnis,43,84,5,5,28.3
93,9/14/2017,1,29350020101,Acetes americanus carolinae,11,18,20,98,3.8
93,9/14/2017,1,36030280101,Anchoa hepsetus,96,96,1,1,12.8
93,9/14/2017,1,36030280103,Anchoa lyolepis,34,38,2,2,1.2
93,9/14/2017,1,36030280102,Anchoa mitchilli,30,43,20,82,51.4
93,9/14/2017,1,36030050101,Bagre marinus,151,157,2,2,119.9
93,9/14/2017,1,36030290101,Chaetodipterus faber,41,41,1,1,5.8
93,9/14/2017,1,36030130301,Chloroscombrus chrysurus,18,18,1,1,0.2
93,9/14/2017,1,4020020101,Chrysaora quinquecirrha,52,112,6,6,NA
93,9/14/2017,1,36030170401,Harengula jaguana,88,88,1,1,16.2
93,9/14/2017,1,36030620401,Leiostomus xanthurus,123,133,2,2,123.5
93,9/14/2017,1,14050030301,Lolliguncula brevis,23,49,3,3,22.3
93,9/14/2017,1,36030620601,Micropogonias undulatus,96,118,9,9,254.6
93,9/14/2017,1,36030170501,Opisthonema oglinum,33,33,1,1,0.6
93,9/14/2017,1,36030700102,Peprilus paru,48,49,2,2,14.5
93,9/14/2017,1,36030130701,Selene setapinnis,59,65,3,3,24.6
93,9/14/2017,1,36030131001,Selene vomer,81,81,1,1,20.2
93,9/14/2017,1,36030790101,Trichiurus lepturus,45,197,2,2,4.2
95,9/14/2017,1,36030280102,Anchoa mitchilli,24,46,20,8809,3435.5
95,9/14/2017,1,14050030301,Lolliguncula brevis,17,38,5,5,13
5001,9/14/2017,1,29350020101,Acetes americanus carolinae,17,18,8,8,0.4
5001,9/14/2017,1,36030280102,Anchoa mitchilli,26,52,20,164,88.7
5001,9/14/2017,1,36030050101,Bagre marinus,106,138,3,3,111.3
5001,9/14/2017,1,36030130301,Chloroscombrus chrysurus,19,19,1,1,0.1
5001,9/14/2017,1,4020020101,Chrysaora quinquecirrha,98,135,20,28,NA
5001,9/14/2017,1,36030170301,Dorosoma petenense,100,100,1,1,21.8
5001,9/14/2017,1,36030131101,Hemicaranx amblyrhynchus,14,46,2,2,2.6
5001,9/14/2017,1,29350010103,Litopenaeus setiferus,61,102,20,27,105
5001,9/14/2017,1,29320020302,Livoneca redmanii,17,21,5,5,0.8
5001,9/14/2017,1,36030620601,Micropogonias undulatus,69,107,3,3,52.5
5001,9/14/2017,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
5001,9/14/2017,1,36030700102,Peprilus paru,32,32,1,1,2
5001,9/14/2017,1,36030131001,Selene setapinnis,50,55,3,3,8.7
5001,9/14/2017,1,36030620801,Stellifer lanceolatus,22,26,2,2,0.4
5001,9/14/2017,1,36030790101,Trichiurus lepturus,307,314,2,2,34
5001,9/14/2017,1,36030670301,Trinectes maculatus,78,78,1,1,18.8
6117,9/14/2017,1,36030280103,Anchoa lyolepis,27,42,20,55,12.7
6117,9/14/2017,1,36030280102,Anchoa mitchilli,27,43,20,3125,1328.3
6117,9/14/2017,1,36030130301,Chloroscombrus chrysurus,31,44,3,3,3
6117,9/14/2017,1,36030131101,Hemicaranx amblyrhynchus,52,52,1,1,4.2
6117,9/14/2017,1,14050030301,Lolliguncula brevis,41,71,3,3,55.3
6117,9/14/2017,1,36030170501,Opisthonema oglinum,27,36,16,16,6.4
6117,9/14/2017,1,36030700102,Peprilus paru,42,63,3,3,23.5
6233,9/14/2017,1,36030280102,Anchoa mitchilli,28,29,2,2,0.5
6233,9/14/2017,1,4020040101,Aurelia aurita,280,400,6,6,NA
6233,9/14/2017,1,36030130301,Chloroscombrus chrysurus,57,69,2,2,10.3
6233,9/14/2017,1,14050030301,Lolliguncula brevis,43,67,4,4,59.1
7008,9/14/2017,1,29350020101,Acetes americanus carolinae,14,16,2,2,0
7008,9/14/2017,1,36030050101,Bagre marinus,119,128,2,2,66.7
7008,9/14/2017,1,4020020101,Chrysaora quinquecirrha,64,85,3,3,NA
7008,9/14/2017,1,36030170401,Harengula jaguana,87,104,3,3,58.1
7008,9/14/2017,1,36030620401,Leiostomus xanthurus,147,155,2,2,186.1
7008,9/14/2017,1,29350010103,Litopenaeus setiferus,27,27,1,1,0.2
7008,9/14/2017,1,14050030301,Lolliguncula brevis,34,37,2,2,8.8
7008,9/14/2017,1,36030620601,Micropogonias undulatus,102,114,17,17,449.4
7008,9/14/2017,1,36030700102,Peprilus paru,99,99,1,1,39
7008,9/14/2017,1,36020010101,Rhizoprionodon terraenovae,380,380,1,1,678.2
7008,9/14/2017,1,36030131001,Selene setapinnis,48,58,2,2,10.3
32,9/20/2017,1,36030280101,Anchoa hepsetus,86,108,11,11,145.1
32,9/20/2017,1,36030280103,Anchoa lyolepis,26,43,20,252,119.5
32,9/20/2017,1,36030280102,Anchoa mitchilli,29,44,20,1261,788.4
32,9/20/2017,1,4020020101,Chrysaora quinquecirrha,49,49,1,1,NA
32,9/20/2017,1,29350010101,Farfantepenaeus aztecus,56,56,1,1,1.5
32,9/20/2017,1,36030170401,Harengula jaguana,30,30,1,1,0.5
32,9/20/2017,1,29320020302,Livoneca redmanii,12,12,1,1,0
32,9/20/2017,1,36030620601,Micropogonias undulatus,102,113,5,5,143
32,9/20/2017,1,36030170501,Opisthonema oglinum,27,32,10,10,4.6
32,9/20/2017,1,36030700102,Peprilus paru,14,14,1,1,0.1
32,9/20/2017,1,36030131001,Selene setapinnis,51,64,3,3,18.9
34,9/20/2017,1,29350020101,Acetes americanus carolinae,13,19,20,103,3.5
34,9/20/2017,1,36030280102,Anchoa mitchilli,23,54,20,388,215.6
34,9/20/2017,1,36030050101,Bagre marinus,117,117,1,1,29.7
34,9/20/2017,1,36030170201,Brevoortia patronus,77,118,12,12,214.1
34,9/20/2017,1,4020020101,Chrysaora quinquecirrha,38,105,8,8,NA
34,9/20/2017,1,36030530101,Cynoscion arenarius,11,148,11,11,152.8
34,9/20/2017,1,36030170301,Dorosoma petenense,72,104,20,20,277.3
34,9/20/2017,1,29350010101,Farfantepenaeus aztecus,80,80,1,1,4.4
34,9/20/2017,1,36030131101,Hemicaranx amblyrhynchus,22,22,1,1,0.3
34,9/20/2017,1,36030620401,Leiostomus xanthurus,80,99,8,8,164.8
34,9/20/2017,1,29350010103,Litopenaeus setiferus,32,106,20,30,91.5
36,9/20/2017,1,36030280102,Anchoa mitchilli,22,41,20,1291,490.7
36,9/20/2017,1,36030170201,Brevoortia patronus,43,115,4,4,52.9
36,9/20/2017,1,36030530101,Cynoscion arenarius,25,54,5,5,11.2
36,9/20/2017,1,36030620401,Leiostomus xanthurus,78,93,10,10,190.2
36,9/20/2017,1,29350010103,Litopenaeus setiferus,20,90,9,9,14.9
36,9/20/2017,1,36030620601,Micropogonias undulatus,104,104,1,1,25.1
76,9/20/2017,1,36030280103,Anchoa lyolepis,27,30,10,10,2.4
76,9/20/2017,1,36030280102,Anchoa mitchilli,31,39,20,46,24.1
76,9/20/2017,1,4020040101,Aurelia aurita,340,360,2,2,NA
76,9/20/2017,1,5020010101,Beroe ovata,NA,NA,NA,NA,NA
76,9/20/2017,1,36030130201,Caranx hippos,128,128,1,1,55.4
76,9/20/2017,1,36030130301,Chloroscombrus chrysurus,19,62,2,2,5.9
76,9/20/2017,1,4020020101,Chrysaora quinquecirrha,56,81,4,4,NA
76,9/20/2017,1,36030170401,Harengula jaguana,64,64,1,1,6.2
76,9/20/2017,1,14050030301,Lolliguncula brevis,8,71,3,3,36.9
76,9/20/2017,1,36030170501,Opisthonema oglinum,54,54,1,1,3.5
77,9/20/2017,1,36030130301,Chloroscombrus chrysurus,112,112,1,1,21.6
77,9/20/2017,1,4020020101,Chrysaora quinquecirrha,86,93,2,2,NA
3123,9/20/2017,1,5020010101,Beroe ovata,NA,NA,NA,NA,NA
3123,9/20/2017,1,14050030301,Lolliguncula brevis,24,24,1,1,2.3
3123,9/20/2017,1,4010020101,Nemopsis bachei,NA,NA,NA,NA,NA
3218,9/20/2017,1,36030280101,Anchoa hepsetus,84,84,1,1,10.2
3218,9/20/2017,1,36030130301,Chloroscombrus chrysurus,117,117,1,1,24.2
3218,9/20/2017,1,14050030301,Lolliguncula brevis,43,58,2,2,23.4
4132,9/20/2017,1,36030280101,Anchoa hepsetus,42,42,1,1,1.1
4132,9/20/2017,1,36030280103,Anchoa lyolepis,32,38,2,2,1.1
4132,9/20/2017,1,36030280102,Anchoa mitchilli,35,57,20,657,548.2
4132,9/20/2017,1,36030130301,Chloroscombrus chrysurus,40,47,3,3,5.5
4132,9/20/2017,1,36030170401,Harengula jaguana,35,48,3,3,4.6
4132,9/20/2017,1,14050030301,Lolliguncula brevis,85,85,1,1,44.6
4132,9/20/2017,1,36030170501,Opisthonema oglinum,33,48,11,11,12.6
4132,9/20/2017,1,36030131001,Selene setapinnis,52,59,2,2,10.2
4240,9/20/2017,1,36030280102,Anchoa mitchilli,34,34,1,1,0.5
4240,9/20/2017,1,4020040101,Aurelia aurita,210,380,17,17,NA
4240,9/20/2017,1,4020020101,Chrysaora quinquecirrha,78,78,1,1,NA
4240,9/20/2017,1,14050030301,Lolliguncula brevis,23,23,1,1,1.7
32,10/10/2017,1,36030280101,Anchoa hepsetus,88,104,4,4,57.5
32,10/10/2017,1,36030280103,Anchoa lyolepis,32,32,1,1,0.3
32,10/10/2017,1,36030280102,Anchoa mitchilli,32,42,20,2411,1446.6
32,10/10/2017,1,4020040101,Aurelia aurita,300,300,1,1,NA
32,10/10/2017,1,36030130301,Chloroscombrus chrysurus,28,72,20,21,104
32,10/10/2017,1,36030110202,Citharichthys spilopterus,68,68,1,1,6.6
32,10/10/2017,1,36030530101,Cynoscion arenarius,68,68,1,1,6.2
32,10/10/2017,1,36030170401,Harengula jaguana,34,91,3,3,32.6
32,10/10/2017,1,36030620401,Leiostomus xanthurus,123,123,1,1,61
32,10/10/2017,1,14050030301,Lolliguncula brevis,17,70,2,2,28.6
32,10/10/2017,1,36030620601,Micropogonias undulatus,113,135,20,23,957.9
32,10/10/2017,1,36030700103,Peprilus burti,48,48,1,1,4.7
32,10/10/2017,1,36030700102,Peprilus paru,44,65,2,2,22.6
32,10/10/2017,1,29350230401,Portunus gibbesii,28,28,1,1,1.7
32,10/10/2017,1,36030131001,Selene setapinnis,34,58,2,2,7.8
32,10/10/2017,1,36030790101,Trichiurus lepturus,335,335,1,1,20.8
37,10/10/2017,1,36030280101,Anchoa hepsetus,88,88,1,1,11.6
37,10/10/2017,1,36030280102,Anchoa mitchilli,28,39,20,554,490.4
37,10/10/2017,1,36030050101,Bagre marinus,118,122,2,2,60.9
37,10/10/2017,1,36030170301,Dorosoma petenense,89,99,10,10,182.2
37,10/10/2017,1,14050030301,Lolliguncula brevis,24,66,5,5,62.4
37,10/10/2017,1,36030620601,Micropogonias undulatus,127,127,1,1,47.9
47,10/10/2017,1,36030280101,Anchoa hepsetus,91,107,3,3,42.7
47,10/10/2017,1,36030050201,Ariopsis felis,71,71,1,1,6.1
47,10/10/2017,1,36030050101,Bagre marinus,107,232,4,4,312.2
47,10/10/2017,1,29350230203,Callinectes sapidus,123,123,1,1,87.2
47,10/10/2017,1,29350230201,Callinectes similis,33,47,3,3,10.5
47,10/10/2017,1,36030530101,Cynoscion arenarius,21,104,13,13,175.2
47,10/10/2017,1,29350010101,Farfantepenaeus aztecus,66,90,2,2,8.9
47,10/10/2017,1,36030620401,Leiostomus xanthurus,102,102,1,1,29.9
47,10/10/2017,1,29350010103,Litopenaeus setiferus,65,109,4,4,21.1
47,10/10/2017,1,36030620601,Micropogonias undulatus,109,134,20,180,6882
47,10/10/2017,1,29350010302,Rimapenaeus similis,16,36,3,3,0.6
47,10/10/2017,1,36030620801,Stellifer lanceolatus,13,24,20,64,6.2
54,10/10/2017,1,36030280101,Anchoa hepsetus,87,87,1,1,10.6
54,10/10/2017,1,36030280103,Anchoa lyolepis,28,30,2,2,0.4
54,10/10/2017,1,36030280102,Anchoa mitchilli,27,51,20,4049,2024.3
54,10/10/2017,1,36030620101,Bairdiella chrysoura,104,107,2,2,56
54,10/10/2017,1,36030170201,Brevoortia patronus,92,93,2,2,35.6
54,10/10/2017,1,36030170301,Dorosoma petenense,88,88,1,1,14.8
54,10/10/2017,1,29350010103,Litopenaeus setiferus,142,142,1,1,28.5
54,10/10/2017,1,14050030301,Lolliguncula brevis,18,53,11,11,46.9
92,10/10/2017,1,29350020101,Acetes americanus carolinae,13,17,5,5,0.2
92,10/10/2017,1,36030280101,Anchoa hepsetus,77,87,2,2,17.9
92,10/10/2017,1,36030280102,Anchoa mitchilli,28,49,20,1767,1122.2
92,10/10/2017,1,36030130301,Chloroscombrus chrysurus,74,74,1,1,8.2
92,10/10/2017,1,14050030301,Lolliguncula brevis,15,68,4,4,50
92,10/10/2017,1,36030700102,Peprilus paru,25,68,3,3,25
92,10/10/2017,1,36030131001,Selene setapinnis,74,75,2,2,23.4
93,10/10/2017,1,29350020101,Acetes americanus carolinae,14,20,20,630,31.5
93,10/10/2017,1,36030280101,Anchoa hepsetus,105,105,1,1,17.3
93,10/10/2017,1,36030280102,Anchoa mitchilli,30,47,20,162,116.3
93,10/10/2017,1,36030050201,Ariopsis felis,135,135,1,1,47.8
93,10/10/2017,1,4020040101,Aurelia aurita,160,220,2,2,NA
93,10/10/2017,1,36030530101,Cynoscion nothus,98,98,1,1,20.1
93,10/10/2017,1,29320020302,Livoneca redmanii,13,14,2,2,0.2
93,10/10/2017,1,14050030301,Lolliguncula brevis,8,47,3,3,19.4
93,10/10/2017,1,36030620601,Micropogonias undulatus,104,142,20,54,1936
93,10/10/2017,1,29350010302,Rimapenaeus similis,41,41,1,1,0.8
93,10/10/2017,1,36030131001,Selene setapinnis,52,52,1,1,3.6
95,10/10/2017,1,29350020101,Acetes americanus carolinae,17,17,2,2,0
95,10/10/2017,1,36030530101,Cynoscion arenarius,17,17,1,1,0.1
95,10/10/2017,1,29350010101,Farfantepenaeus aztecus,58,93,5,5,18.6
95,10/10/2017,1,29350010302,Rimapenaeus similis,18,28,5,5,0.4
6113,10/10/2017,1,4020020101,Chrysaora quinquecirrha,88,88,1,1,NA
6113,10/10/2017,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
6113,10/10/2017,1,14030130201,Stramonita haemastoma canaliculata,38,39,2,2,20.8
6241,10/10/2017,1,36030280101,Anchoa hepsetus,74,92,2,2,16.5
6241,10/10/2017,1,36030280102,Anchoa mitchilli,36,43,3,3,2.4
6241,10/10/2017,1,4020040101,Aurelia aurita,250,280,3,3,NA
6241,10/10/2017,1,36030130301,Chloroscombrus chrysurus,69,72,2,2,14.5
6241,10/10/2017,1,14050030301,Lolliguncula brevis,34,45,2,2,14.3
6241,10/10/2017,1,14040130502,Mercenaria campechiensis,138,138,1,1,1162.5
6241,10/10/2017,1,36030700102,Peprilus paru,47,48,2,2,13
7006,10/10/2017,1,29350020101,Acetes americanus carolinae,13,20,20,458,18.3
7006,10/10/2017,1,36030050101,Bagre marinus,91,222,15,15,395.8
7006,10/10/2017,1,36030530101,Cynoscion arenarius,128,156,4,4,199.3
7006,10/10/2017,1,36030170401,Harengula jaguana,89,89,1,1,17
7006,10/10/2017,1,36030620401,Leiostomus xanthurus,117,117,1,1,49.6
7006,10/10/2017,1,29350190201,Libinia emarginata,23,24,2,2,6.5
7006,10/10/2017,1,14050030301,Lolliguncula brevis,8,8,1,1,0.2
7006,10/10/2017,1,36030620601,Micropogonias undulatus,93,137,20,77,2706.9
7006,10/10/2017,1,36030131001,Selene setapinnis,68,68,1,1,8.6
34,10/19/2017,1,29350020101,Acetes americanus carolinae,15,18,3,3,0.2
34,10/19/2017,1,36030280102,Anchoa mitchilli,21,37,20,252,51.7
34,10/19/2017,1,36030050201,Ariopsis felis,118,283,6,6,1346.9
34,10/19/2017,1,36030050101,Bagre marinus,123,135,4,4,145.5
34,10/19/2017,1,36030170201,Brevoortia patronus,64,122,2,2,41.2
34,10/19/2017,1,4020020101,Chrysaora quinquecirrha,47,82,3,3,NA
34,10/19/2017,1,36030530101,Cynoscion arenarius,15,144,10,10,132.1
34,10/19/2017,1,29350010101,Farfantepenaeus aztecus,60,77,2,2,6
34,10/19/2017,1,36030131101,Hemicaranx amblyrhynchus,34,34,1,1,1.4
34,10/19/2017,1,36030620401,Leiostomus xanthurus,87,100,2,2,49
34,10/19/2017,1,29350010103,Litopenaeus setiferus,58,121,20,114,652.6
34,10/19/2017,1,36030620601,Micropogonias undulatus,97,137,20,28,1140.7
34,10/19/2017,1,36030620602,Micropogonias undulatus YOY,10,17,20,23,1
36,10/19/2017,1,36030280102,Anchoa mitchilli,24,51,20,395,270.9
36,10/19/2017,1,36030170201,Brevoortia patronus,68,120,14,14,228.8
36,10/19/2017,1,36030530101,Cynoscion arenarius,48,77,14,14,62.3
36,10/19/2017,1,36030370103,Ictalurus furcatus,100,505,4,4,2976.4
36,10/19/2017,1,36030620401,Leiostomus xanthurus,100,100,1,1,26.7
36,10/19/2017,1,29350010103,Litopenaeus setiferus,33,68,20,88,126.1
76,10/19/2017,1,36030280101,Anchoa hepsetus,83,111,20,29,414.5
76,10/19/2017,1,36030280102,Anchoa mitchilli,43,43,1,1,1
76,10/19/2017,1,4020040101,Aurelia aurita,280,300,2,2,NA
76,10/19/2017,1,36030130301,Chloroscombrus chrysurus,54,76,13,13,87.8
76,10/19/2017,1,36030170401,Harengula jaguana,83,83,1,1,13.5
76,10/19/2017,1,29320020302,Livoneca redmanii,13,13,1,1,0.1
76,10/19/2017,1,14050030301,Lolliguncula brevis,8,15,3,3,10.2
76,10/19/2017,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
76,10/19/2017,1,36030170501,Opisthonema oglinum,68,68,1,1,7.8
77,10/19/2017,1,36030280101,Anchoa hepsetus,52,110,20,56,665.8
77,10/19/2017,1,36030280102,Anchoa mitchilli,27,45,13,13,11.2
77,10/19/2017,1,4020040101,Aurelia aurita,220,260,5,5,NA
77,10/19/2017,1,36030130301,Chloroscombrus chrysurus,129,147,2,2,98.5
77,10/19/2017,1,36030130302,Chloroscombrus chrysurus YOY,48,88,20,49,282.8
77,10/19/2017,1,36030170401,Harengula jaguana,67,67,1,1,7.8
77,10/19/2017,1,14050030301,Lolliguncula brevis,30,30,1,1,3.8
77,10/19/2017,1,36030620601,Micropogonias undulatus,149,149,1,1,70.2
77,10/19/2017,1,36030170501,Opisthonema oglinum,84,84,1,1,12.4
3147,10/19/2017,1,29350020101,Acetes americanus carolinae,17,18,2,2,0
3147,10/19/2017,1,36030280101,Anchoa hepsetus,85,110,8,8,113.6
3147,10/19/2017,1,36030280102,Anchoa mitchilli,32,45,20,78,70.8
3147,10/19/2017,1,36030050201,Ariopsis felis,257,257,1,1,329.9
3147,10/19/2017,1,4020040101,Aurelia aurita,200,300,6,6,NA
3147,10/19/2017,1,4020020101,Chrysaora quinquecirrha,51,51,1,1,NA
3147,10/19/2017,1,36030170401,Harengula jaguana,81,81,1,1,12
3147,10/19/2017,1,36030131101,Hemicaranx amblyrhynchus,36,36,1,1,1.4
3147,10/19/2017,1,14050030301,Lolliguncula brevis,12,17,7,7,5.6
3147,10/19/2017,1,36030700103,Peprilus burti,54,68,7,7,71.9
3147,10/19/2017,1,36030700102,Peprilus paru,57,74,3,3,60.5
3147,10/19/2017,1,36030131001,Selene setapinnis,54,54,1,1,4.5
3219,10/19/2017,1,29350020101,Acetes americanus carolinae,14,15,2,2,0
3219,10/19/2017,1,36030280101,Anchoa hepsetus,97,103,2,2,31.2
3219,10/19/2017,1,36030280102,Anchoa mitchilli,32,49,20,111,96.3
3219,10/19/2017,1,4020040101,Aurelia aurita,230,370,20,28,NA
3219,10/19/2017,1,36030130301,Chloroscombrus chrysurus,22,61,6,6,19.2
